Year,Date,Load
2023,20-Jun 3pm,211029.15
2023,20-Jun 4pm,204592.02
2023,20-Jun 5pm,194093.01
2023,20-Jun 6pm,187338.41
2023,20-Jun 7pm,195904.92
2023,20-Jun 8pm,200064.03
2023,20-Jun 9pm,202671.98
2023,20-Jun 10pm,206104.27
2023,20-Jun 11pm,205417.68
2023,21-Jun 12am,201909.65
2023,21-Jun 1am,197679.44
2023,21-Jun 2am,192998.05
2023,21-Jun 3am,188693.7
2023,21-Jun 4am,186639.98
2023,21-Jun 5am,186954.43
2023,21-Jun 6am,187086.29
2023,21-Jun 7am,188476.11
2023,21-Jun 8am,191868.21
2023,21-Jun 9am,198951.04
2023,21-Jun 10am,205704.03
2023,21-Jun 11am,209692.2
2023,21-Jun 12pm,211842.89
2023,21-Jun 1pm,211504.13
2023,21-Jun 2pm,213853.2
2023,21-Jun 3pm,214831.34
2023,21-Jun 4pm,206756.43
2023,21-Jun 5pm,197876.51
2023,21-Jun 6pm,191211.72
2023,21-Jun 7pm,199363.83
2023,21-Jun 8pm,203628.47
2023,21-Jun 9pm,204662.11
2023,21-Jun 10pm,208196.17
2023,21-Jun 11pm,207160.5
2023,22-Jun 12am,202886.41
2023,22-Jun 1am,197913.5
2023,22-Jun 2am,193049.39
2023,22-Jun 3am,188912.92
2023,22-Jun 4am,187066.78
2023,22-Jun 5am,186765.89
2023,22-Jun 6am,188157.04
2023,22-Jun 7am,189339.83
2023,22-Jun 8am,191745.51
2023,22-Jun 9am,199211.51
2023,22-Jun 10am,206370.48
2023,22-Jun 11am,210887.77
2023,22-Jun 12pm,211925.64
2023,22-Jun 1pm,210757.59
2023,22-Jun 2pm,212930.12
2023,22-Jun 3pm,212188.31
2023,22-Jun 4pm,206839.15
2023,22-Jun 5pm,200107.75
2023,22-Jun 6pm,194837.13
2023,22-Jun 7pm,203757.68
2023,22-Jun 8pm,208083.38
2023,22-Jun 9pm,209664.39
2023,22-Jun 10pm,212086.25
2023,22-Jun 11pm,210290.21
2023,23-Jun 12am,205911.4
2023,23-Jun 1am,201442.91
2023,23-Jun 2am,196423.22
2023,23-Jun 3am,192984.2
2023,23-Jun 4am,190288.91
2023,23-Jun 5am,188853.98
2023,23-Jun 6am,185350.8
2023,23-Jun 7am,183629.62
2023,23-Jun 8am,192259.58
2023,23-Jun 9am,201116.35
2023,23-Jun 10am,207427.4
2023,23-Jun 11am,210834.08
2023,23-Jun 12pm,212952.02
2023,23-Jun 1pm,211500.58
2023,23-Jun 2pm,213165.49
2023,23-Jun 3pm,213337.14
2023,23-Jun 4pm,207564.5
2023,23-Jun 5pm,200736.22
2023,23-Jun 6pm,196144.12
2023,23-Jun 7pm,204825.63
2023,23-Jun 8pm,207223.38
2023,23-Jun 9pm,208038.23
2023,23-Jun 10pm,209934
2023,23-Jun 11pm,208852.66
2023,24-Jun 12am,204005.5
2023,24-Jun 1am,198726.35
2023,24-Jun 2am,194279.67
2023,24-Jun 3am,191073.01
2023,24-Jun 4am,189325.09
2023,24-Jun 5am,189083.99
2023,24-Jun 6am,188797.37
2023,24-Jun 7am,189386.06
2023,24-Jun 8am,191976.34
2023,24-Jun 9am,198031.25
2023,24-Jun 10am,203802.2
2023,24-Jun 11am,207102.64
2023,24-Jun 12pm,207247.41
2023,24-Jun 1pm,204397.03
2023,24-Jun 2pm,205456.89
2023,24-Jun 3pm,204516.54
2023,24-Jun 4pm,197795.1
2023,24-Jun 5pm,191209.72
2023,24-Jun 6pm,187780.38
2023,24-Jun 7pm,196084.4
2023,24-Jun 8pm,197824.08
2023,24-Jun 9pm,197959.1
2023,24-Jun 10pm,200221.08
2023,24-Jun 11pm,199140.29
2023,25-Jun 12am,194768.29
2023,25-Jun 1am,189474.96
2023,25-Jun 2am,183506.37
2023,25-Jun 3am,176975.48
2023,25-Jun 4am,173153.05
2023,25-Jun 5am,170613.61
2023,25-Jun 6am,169731.41
2023,25-Jun 7am,169950.61
2023,25-Jun 8am,171157.48
2023,25-Jun 9am,175581.22
2023,25-Jun 10am,177868.64
2023,25-Jun 11am,180528.75
2023,25-Jun 12pm,180360.98
2023,25-Jun 1pm,178848
2023,25-Jun 2pm,177719.65
2023,25-Jun 3pm,176391.94
2023,25-Jun 4pm,171512.25
2023,25-Jun 5pm,166491.13
2023,25-Jun 6pm,165088.54
2023,25-Jun 7pm,175843.44
2023,25-Jun 8pm,180880.56
2023,25-Jun 9pm,181927.18
2023,25-Jun 10pm,183199.37
2023,25-Jun 11pm,180794.74
2023,26-Jun 12am,175804.94
2023,26-Jun 1am,170529.17
2023,26-Jun 2am,166479
2023,26-Jun 3am,162952.39
2023,26-Jun 4am,161625.89
2023,26-Jun 5am,161520.02
2023,26-Jun 6am,165387.99
2023,26-Jun 7am,170645.65
2023,26-Jun 8am,174493.12
2023,26-Jun 9am,181066.66
2023,26-Jun 10am,186534.39
2023,26-Jun 11am,188341.52
2023,26-Jun 12pm,187021.26
2023,26-Jun 1pm,183696.02
2023,26-Jun 2pm,183874.16
2023,26-Jun 3pm,184316.34
2023,26-Jun 4pm,181350.1
2023,26-Jun 5pm,178372
2023,26-Jun 6pm,177787.18
2023,26-Jun 7pm,187739.61
2023,26-Jun 8pm,191319.85
2023,26-Jun 9pm,191657.44
2023,26-Jun 10pm,191842.01
2023,26-Jun 11pm,188507.29
2023,27-Jun 12am,182548.33
2023,27-Jun 1am,177179.28
2023,27-Jun 2am,172757.88
2023,27-Jun 3am,168884.55
2023,27-Jun 4am,166987.67
2023,27-Jun 5am,167865.67
2023,27-Jun 6am,171589.51
2023,27-Jun 7am,175417.79
2023,27-Jun 8am,178352.33
2023,27-Jun 9am,185842.64
2023,27-Jun 10am,190560.9
2023,27-Jun 11am,192093.38
2023,27-Jun 12pm,191309.95
2023,27-Jun 1pm,187247.38
2023,27-Jun 2pm,187436.77
2023,27-Jun 3pm,186838.97
2023,27-Jun 4pm,183259.86
2023,27-Jun 5pm,179386.09
2023,27-Jun 6pm,178004.53
2023,27-Jun 7pm,186380.17
2023,27-Jun 8pm,188979.7
2023,27-Jun 9pm,189565.17
2023,27-Jun 10pm,190272.04
2023,27-Jun 11pm,186725.3
2023,28-Jun 12am,181431.13
2023,28-Jun 1am,176399.16
2023,28-Jun 2am,171728.58
2023,28-Jun 3am,168247.96
2023,28-Jun 4am,166594.01
2023,28-Jun 5am,166947.71
2023,28-Jun 6am,171122.13
2023,28-Jun 7am,174793.3
2023,28-Jun 8am,177297.32
2023,28-Jun 9am,184271.2
2023,28-Jun 10am,188258.04
2023,28-Jun 11am,189753.92
2023,28-Jun 12pm,189781.6
2023,28-Jun 1pm,187300.69
2023,28-Jun 2pm,187822.96
2023,28-Jun 3pm,189105.83
2023,28-Jun 4pm,184609.46
2023,28-Jun 5pm,178863.3
2023,28-Jun 6pm,177522.27
2023,28-Jun 7pm,186852.79
2023,28-Jun 8pm,190302.99
2023,28-Jun 9pm,190950.44
2023,28-Jun 10pm,191743.83
2023,28-Jun 11pm,188972.44
2023,29-Jun 12am,183582.43
2023,29-Jun 1am,177518.91
2023,29-Jun 2am,172596.73
2023,29-Jun 3am,169207.54
2023,29-Jun 4am,167952.19
2023,29-Jun 5am,170655.09
2023,29-Jun 6am,174254.66
2023,29-Jun 7am,175884.75
2023,29-Jun 8am,177874.55
2023,29-Jun 9am,184273.55
2023,29-Jun 10am,187499.22
2023,29-Jun 11am,187796.04
2023,29-Jun 12pm,186182.32
2023,29-Jun 1pm,181330.58
2023,29-Jun 2pm,181122.39
2023,29-Jun 3pm,180777.11
2023,29-Jun 4pm,178933.69
2023,29-Jun 5pm,175572.51
2023,29-Jun 6pm,173903.16
2023,29-Jun 7pm,182608.63
2023,29-Jun 8pm,186723.44
2023,29-Jun 9pm,186524.52
2023,29-Jun 10pm,186893.94
2023,29-Jun 11pm,183272.76
2023,30-Jun 12am,176981.06
2023,30-Jun 1am,170553.26
2023,30-Jun 2am,165759.32
2023,30-Jun 3am,161283.88
2023,30-Jun 4am,159338.76
2023,30-Jun 5am,161351.69
2023,30-Jun 6am,166531.34
2023,30-Jun 7am,171084.61
2023,30-Jun 8am,173821.22
2023,30-Jun 9am,180424.04
2023,30-Jun 10am,184333.65
2023,30-Jun 11am,186757.41
2023,30-Jun 12pm,186666.33
2023,30-Jun 1pm,184413.22
2023,30-Jun 2pm,186289.58
2023,30-Jun 3pm,187581.68
2023,30-Jun 4pm,184655.21
2023,30-Jun 5pm,180257.18
2023,30-Jun 6pm,176379.31
2023,30-Jun 7pm,184743.93
2023,30-Jun 8pm,188742.75
2023,30-Jun 9pm,189996.95
2023,30-Jun 10pm,190491.46
2023,30-Jun 11pm,187314.56
2023,01-Jul 12am,182664.79
2023,01-Jul 1am,176666.85
2023,01-Jul 2am,171970.53
2023,01-Jul 3am,168722.87
2023,01-Jul 4am,166742.19
2023,01-Jul 5am,168539.39
2023,01-Jul 6am,172162.58
2023,01-Jul 7am,175074.38
2023,01-Jul 8am,176915.34
2023,01-Jul 9am,183874.69
2023,01-Jul 10am,189001.65
2023,01-Jul 11am,192032.33
2023,01-Jul 12pm,193393.56
2023,01-Jul 1pm,190613.55
2023,01-Jul 2pm,192271.19
2023,01-Jul 3pm,191440.03
2023,01-Jul 4pm,186548.09
2023,01-Jul 5pm,179932.21
2023,01-Jul 6pm,176809.27
2023,01-Jul 7pm,187232.36
2023,01-Jul 8pm,192162.59
2023,01-Jul 9pm,193065.48
2023,01-Jul 10pm,193579.89
2023,01-Jul 11pm,191268.09
2023,02-Jul 12am,186578.08
2023,02-Jul 1am,180715.56
2023,02-Jul 2am,175741.31
2023,02-Jul 3am,171903.56
2023,02-Jul 4am,170059.41
2023,02-Jul 5am,170407.6
2023,02-Jul 6am,171875.51
2023,02-Jul 7am,171664.93
2023,02-Jul 8am,172165.57
2023,02-Jul 9am,176226.43
2023,02-Jul 10am,181464.82
2023,02-Jul 11am,185249.19
2023,02-Jul 12pm,185974.8
2023,02-Jul 1pm,185452.04
2023,02-Jul 2pm,186518.1
2023,02-Jul 3pm,185453.28
2023,02-Jul 4pm,178337.19
2023,02-Jul 5pm,172116.79
2023,02-Jul 6pm,169675.51
2023,02-Jul 7pm,180155.93
2023,02-Jul 8pm,187322.02
2023,02-Jul 9pm,189902.7
2023,02-Jul 10pm,192083.59
2023,02-Jul 11pm,191530.5
2023,03-Jul 12am,186255.54
2023,03-Jul 1am,181756.24
2023,03-Jul 2am,177311.42
2023,03-Jul 3am,173286.86
2023,03-Jul 4am,172611.67
2023,03-Jul 5am,174467.97
2023,03-Jul 6am,179130.17
2023,03-Jul 7am,183131.14
2023,03-Jul 8am,186178.59
2023,03-Jul 9am,193152.81
2023,03-Jul 10am,198824.18
2023,03-Jul 11am,201768.72
2023,03-Jul 12pm,203048.07
2023,03-Jul 1pm,202047.61
2023,03-Jul 2pm,204348.18
2023,03-Jul 3pm,204135.21
2023,03-Jul 4pm,198794.64
2023,03-Jul 5pm,191069.22
2023,03-Jul 6pm,188283.3
2023,03-Jul 7pm,193723.97
2023,03-Jul 8pm,195713.35
2023,03-Jul 9pm,196284.45
2023,03-Jul 10pm,197289.09
2023,03-Jul 11pm,196148.56
2023,04-Jul 12am,193430.5
2023,04-Jul 1am,190272.34
2023,04-Jul 2am,187355.25
2023,04-Jul 3am,184446.7
2023,04-Jul 4am,183456.59
2023,04-Jul 5am,183378.88
2023,04-Jul 6am,186896.3
2023,04-Jul 7am,189558.24
2023,04-Jul 8am,191091.99
2023,04-Jul 9am,196850.66
2023,04-Jul 10am,202262.83
2023,04-Jul 11am,202868.83
2023,04-Jul 12pm,203852.6
2023,04-Jul 1pm,200806.92
2023,04-Jul 2pm,201930.33
2023,04-Jul 3pm,199661.67
2023,04-Jul 4pm,193661.42
2023,04-Jul 5pm,187396.75
2023,04-Jul 6pm,185031.95
2023,04-Jul 7pm,194595.04
2023,04-Jul 8pm,199100.27
2023,04-Jul 9pm,199969.65
2023,04-Jul 10pm,200853.92
2023,04-Jul 11pm,198620.72
2023,05-Jul 12am,193790.37
2023,05-Jul 1am,188233.31
2023,05-Jul 2am,183648.65
2023,05-Jul 3am,180139.81
2023,05-Jul 4am,178532.68
2023,05-Jul 5am,178759.92
2023,05-Jul 6am,181533.64
2023,05-Jul 7am,183464.72
2023,05-Jul 8am,184733.98
2023,05-Jul 9am,189971.13
2023,05-Jul 10am,193411.37
2023,05-Jul 11am,194190.57
2023,05-Jul 12pm,194391.41
2023,05-Jul 1pm,191726.61
2023,05-Jul 2pm,193418.16
2023,05-Jul 3pm,193062.83
2023,05-Jul 4pm,189958.13
2023,05-Jul 5pm,184445.76
2023,05-Jul 6pm,182217.88
2023,05-Jul 7pm,191772.4
2023,05-Jul 8pm,194595.17
2023,05-Jul 9pm,195040.48
2023,05-Jul 10pm,195622.38
2023,05-Jul 11pm,192585.29
2023,06-Jul 12am,185940.35
2023,06-Jul 1am,180258.87
2023,06-Jul 2am,175202.23
2023,06-Jul 3am,171493.74
2023,06-Jul 4am,169941.27
2023,06-Jul 5am,170788.8
2023,06-Jul 6am,174092.34
2023,06-Jul 7am,176007.7
2023,06-Jul 8am,178410.73
2023,06-Jul 9am,184614.78
2023,06-Jul 10am,188523.75
2023,06-Jul 11am,189723.42
2023,06-Jul 12pm,189606.29
2023,06-Jul 1pm,185640.59
2023,06-Jul 2pm,184768.38
2023,06-Jul 3pm,182329.95
2023,06-Jul 4pm,179381.15
2023,06-Jul 5pm,176740.77
2023,06-Jul 6pm,176759.92
2023,06-Jul 7pm,186637.99
2023,06-Jul 8pm,189499.22
2023,06-Jul 9pm,189372.03
2023,06-Jul 10pm,189598.95
2023,06-Jul 11pm,186327.91
2023,07-Jul 12am,179429.17
2023,07-Jul 1am,174617.19
2023,07-Jul 2am,170660.06
2023,07-Jul 3am,167677.27
2023,07-Jul 4am,167121.34
2023,07-Jul 5am,169001.56
2023,07-Jul 6am,173723.33
2023,07-Jul 7am,176599.18
2023,07-Jul 8am,179211.75
2023,07-Jul 9am,185575.9
2023,07-Jul 10am,189940.73
2023,07-Jul 11am,191112.49
2023,07-Jul 12pm,191195.53
2023,07-Jul 1pm,187271.2
2023,07-Jul 2pm,188491.52
2023,07-Jul 3pm,189077.46
2023,07-Jul 4pm,183755.09
2023,07-Jul 5pm,178878.46
2023,07-Jul 6pm,177536.13
2023,07-Jul 7pm,187919.93
2023,07-Jul 8pm,190980.04
2023,07-Jul 9pm,190452.64
2023,07-Jul 10pm,190732.97
2023,07-Jul 11pm,187474.21
2023,08-Jul 12am,181816.67
2023,08-Jul 1am,176631
2023,08-Jul 2am,172174.06
2023,08-Jul 3am,168361.97
2023,08-Jul 4am,167178.25
2023,08-Jul 5am,167048.96
2023,08-Jul 6am,170050.52
2023,08-Jul 7am,171204.18
2023,08-Jul 8am,173321.19
2023,08-Jul 9am,178368.9
2023,08-Jul 10am,180461.56
2023,08-Jul 11am,180673.78
2023,08-Jul 12pm,180157.33
2023,08-Jul 1pm,177631.17
2023,08-Jul 2pm,177470.48
2023,08-Jul 3pm,176584.11
2023,08-Jul 4pm,172317.56
2023,08-Jul 5pm,168211.51
2023,08-Jul 6pm,168075.04
2023,08-Jul 7pm,179017.79
2023,08-Jul 8pm,182142.85
2023,08-Jul 9pm,181179.64
2023,08-Jul 10pm,181139.98
2023,08-Jul 11pm,179015.63
2023,09-Jul 12am,173859.26
2023,09-Jul 1am,169167.86
2023,09-Jul 2am,165234.2
2023,09-Jul 3am,162193.9
2023,09-Jul 4am,161052.54
2023,09-Jul 5am,161131.98
2023,09-Jul 6am,162342.45
2023,09-Jul 7am,163262.03
2023,09-Jul 8am,164849.07
2023,09-Jul 9am,168592.03
2023,09-Jul 10am,171444.2
2023,09-Jul 11am,172069.74
2023,09-Jul 12pm,171969.41
2023,09-Jul 1pm,168801.58
2023,09-Jul 2pm,167495.31
2023,09-Jul 3pm,166416.36
2023,09-Jul 4pm,163870.46
2023,09-Jul 5pm,158901
2023,09-Jul 6pm,157713.76
2023,09-Jul 7pm,170307.16
2023,09-Jul 8pm,175552.14
2023,09-Jul 9pm,176908.5
2023,09-Jul 10pm,177348.37
2023,09-Jul 11pm,176053.85
2023,10-Jul 12am,171455.89
2023,10-Jul 1am,166855.25
2023,10-Jul 2am,163122.86
2023,10-Jul 3am,160625.74
2023,10-Jul 4am,160262.43
2023,10-Jul 5am,161408.57
2023,10-Jul 6am,167914.25
2023,10-Jul 7am,173514.62
2023,10-Jul 8am,177066.89
2023,10-Jul 9am,183106.61
2023,10-Jul 10am,187521.44
2023,10-Jul 11am,188915.78
2023,10-Jul 12pm,188671.06
2023,10-Jul 1pm,184786.43
2023,10-Jul 2pm,186536.88
2023,10-Jul 3pm,187625.36
2023,10-Jul 4pm,184030.43
2023,10-Jul 5pm,177370.45
2023,10-Jul 6pm,174795.58
2023,10-Jul 7pm,184174.02
2023,10-Jul 8pm,186558.9
2023,10-Jul 9pm,185565.51
2023,10-Jul 10pm,184933.44
2023,10-Jul 11pm,183243.37
2023,11-Jul 12am,177573.1
2023,11-Jul 1am,172476.16
2023,11-Jul 2am,168610.8
2023,11-Jul 3am,165790.22
2023,11-Jul 4am,165177.46
2023,11-Jul 5am,167293.91
2023,11-Jul 6am,172156.56
2023,11-Jul 7am,176746.1
2023,11-Jul 8am,178905.15
2023,11-Jul 9am,184065.92
2023,11-Jul 10am,188577.33
2023,11-Jul 11am,190302.16
2023,11-Jul 12pm,189360.94
2023,11-Jul 1pm,186006.15
2023,11-Jul 2pm,188324.37
2023,11-Jul 3pm,188453.55
2023,11-Jul 4pm,184902.55
2023,11-Jul 5pm,181630.39
2023,11-Jul 6pm,180339.96
2023,11-Jul 7pm,189034.75
2023,11-Jul 8pm,190807.15
2023,11-Jul 9pm,190088.53
2023,11-Jul 10pm,190616.03
2023,11-Jul 11pm,187931.01
2023,12-Jul 12am,181886.22
2023,12-Jul 1am,177382.5
2023,12-Jul 2am,173344.48
2023,12-Jul 3am,170356.27
2023,12-Jul 4am,169815.64
2023,12-Jul 5am,171862.85
2023,12-Jul 6am,176943.47
2023,12-Jul 7am,181336.2
2023,12-Jul 8am,184789.96
2023,12-Jul 9am,190726.49
2023,12-Jul 10am,194749.99
2023,12-Jul 11am,196632.51
2023,12-Jul 12pm,196825.39
2023,12-Jul 1pm,194655.97
2023,12-Jul 2pm,196725.73
2023,12-Jul 3pm,196929.76
2023,12-Jul 4pm,192045.17
2023,12-Jul 5pm,187546.1
2023,12-Jul 6pm,186285.31
2023,12-Jul 7pm,194295.1
2023,12-Jul 8pm,195215.34
2023,12-Jul 9pm,195222.28
2023,12-Jul 10pm,194769.16
2023,12-Jul 11pm,191248.32
2023,13-Jul 12am,186159.73
2023,13-Jul 1am,181424.61
2023,13-Jul 2am,177664.09
2023,13-Jul 3am,174634.42
2023,13-Jul 4am,173519.63
2023,13-Jul 5am,174589.08
2023,13-Jul 6am,179420.32
2023,13-Jul 7am,183564.79
2023,13-Jul 8am,185538.19
2023,13-Jul 9am,192035.33
2023,13-Jul 10am,196863.24
2023,13-Jul 11am,199068.64
2023,13-Jul 12pm,198771.81
2023,13-Jul 1pm,196056.2
2023,13-Jul 2pm,196238.31
2023,13-Jul 3pm,196510.17
2023,13-Jul 4pm,195633.08
2023,13-Jul 5pm,190631.21
2023,13-Jul 6pm,189374.99
2023,13-Jul 7pm,197820.82
2023,13-Jul 8pm,198982.29
2023,13-Jul 9pm,199075.2
2023,13-Jul 10pm,199394.73
2023,13-Jul 11pm,196132.96
2023,14-Jul 12am,190095.36
2023,14-Jul 1am,185018.08
2023,14-Jul 2am,181451.03
2023,14-Jul 3am,178100.48
2023,14-Jul 4am,177015.54
2023,14-Jul 5am,178929.36
2023,14-Jul 6am,184212.45
2023,14-Jul 7am,186921.89
2023,14-Jul 8am,188135.23
2023,14-Jul 9am,195293.88
2023,14-Jul 10am,201614.52
2023,14-Jul 11am,203412.41
2023,14-Jul 12pm,202807.53
2023,14-Jul 1pm,198955.15
2023,14-Jul 2pm,199157.72
2023,14-Jul 3pm,200358.91
2023,14-Jul 4pm,196235.85
2023,14-Jul 5pm,190313.25
2023,14-Jul 6pm,189137.94
2023,14-Jul 7pm,198358.12
2023,14-Jul 8pm,200100.28
2023,14-Jul 9pm,199494.61
2023,14-Jul 10pm,199308.71
2023,14-Jul 11pm,195778.74
2023,15-Jul 12am,190250.19
2023,15-Jul 1am,185875.76
2023,15-Jul 2am,181585.22
2023,15-Jul 3am,177888.29
2023,15-Jul 4am,176460.1
2023,15-Jul 5am,177589.45
2023,15-Jul 6am,182534.21
2023,15-Jul 7am,184813.09
2023,15-Jul 8am,187981.79
2023,15-Jul 9am,195693.05
2023,15-Jul 10am,199882.65
2023,15-Jul 11am,201129.68
2023,15-Jul 12pm,200514
2023,15-Jul 1pm,197504.74
2023,15-Jul 2pm,198719.78
2023,15-Jul 3pm,197790.48
2023,15-Jul 4pm,193832.05
2023,15-Jul 5pm,187916.63
2023,15-Jul 6pm,186153.85
2023,15-Jul 7pm,195143.52
2023,15-Jul 8pm,196498.17
2023,15-Jul 9pm,196723.22
2023,15-Jul 10pm,196364.09
2023,15-Jul 11pm,193584
2023,16-Jul 12am,187817.73
2023,16-Jul 1am,183031.28
2023,16-Jul 2am,178727.19
2023,16-Jul 3am,175448.55
2023,16-Jul 4am,173437.13
2023,16-Jul 5am,173715.77
2023,16-Jul 6am,175622.58
2023,16-Jul 7am,176684.87
2023,16-Jul 8am,178478.77
2023,16-Jul 9am,182625.22
2023,16-Jul 10am,185325.71
2023,16-Jul 11am,187303.05
2023,16-Jul 12pm,187198.88
2023,16-Jul 1pm,186369.69
2023,16-Jul 2pm,186845.51
2023,16-Jul 3pm,185681.65
2023,16-Jul 4pm,179468.79
2023,16-Jul 5pm,173550.5
2023,16-Jul 6pm,172920.36
2023,16-Jul 7pm,185426.74
2023,16-Jul 8pm,191068.24
2023,16-Jul 9pm,192183.1
2023,16-Jul 10pm,193100.42
2023,16-Jul 11pm,189599.68
2023,17-Jul 12am,183995.39
2023,17-Jul 1am,179236.73
2023,17-Jul 2am,175007.44
2023,17-Jul 3am,171947.78
2023,17-Jul 4am,171481.25
2023,17-Jul 5am,173359.99
2023,17-Jul 6am,179525.5
2023,17-Jul 7am,183832.09
2023,17-Jul 8am,187518.6
2023,17-Jul 9am,195479.79
2023,17-Jul 10am,200757.73
2023,17-Jul 11am,202509.61
2023,17-Jul 12pm,201198.63
2023,17-Jul 1pm,198808.9
2023,17-Jul 2pm,199895.01
2023,17-Jul 3pm,200290.04
2023,17-Jul 4pm,195554.57
2023,17-Jul 5pm,190043.76
2023,17-Jul 6pm,190522.11
2023,17-Jul 7pm,199763.72
2023,17-Jul 8pm,201583.26
2023,17-Jul 9pm,201698.08
2023,17-Jul 10pm,201185.27
2023,17-Jul 11pm,196923.11
2023,18-Jul 12am,191138.41
2023,18-Jul 1am,185864.22
2023,18-Jul 2am,181852.09
2023,18-Jul 3am,178508.73
2023,18-Jul 4am,177032.6
2023,18-Jul 5am,178190.18
2023,18-Jul 6am,182906.13
2023,18-Jul 7am,185610.25
2023,18-Jul 8am,188213.67
2023,18-Jul 9am,194723
2023,18-Jul 10am,199268.68
2023,18-Jul 11am,199871.01
2023,18-Jul 12pm,199404.59
2023,18-Jul 1pm,195840.5
2023,18-Jul 2pm,196753.27
2023,18-Jul 3pm,196751.1
2023,18-Jul 4pm,192457.88
2023,18-Jul 5pm,188408.05
2023,18-Jul 6pm,189255.55
2023,18-Jul 7pm,198676.35
2023,18-Jul 8pm,199783.13
2023,18-Jul 9pm,198544.96
2023,18-Jul 10pm,197825.33
2023,18-Jul 11pm,193602.03
2023,19-Jul 12am,187415.24
2023,19-Jul 1am,182447.13
2023,19-Jul 2am,177799.22
2023,19-Jul 3am,174968.52
2023,19-Jul 4am,174189.67
2023,19-Jul 5am,175102.82
2023,19-Jul 6am,180276.98
2023,19-Jul 7am,183971.9
2023,19-Jul 8am,186394.66
2023,19-Jul 9am,193254.46
2023,19-Jul 10am,197727.03
2023,19-Jul 11am,198838.4
2023,19-Jul 12pm,197820.49
2023,19-Jul 1pm,193855.53
2023,19-Jul 2pm,194920.96
2023,19-Jul 3pm,194818.53
2023,19-Jul 4pm,191499.09
2023,19-Jul 5pm,187565.05
2023,19-Jul 6pm,186619.5
2023,19-Jul 7pm,196750.91
2023,19-Jul 8pm,199467.55
2023,19-Jul 9pm,198284.29
2023,19-Jul 10pm,197631.81
2023,19-Jul 11pm,193712.84
2023,20-Jul 12am,188976.63
2023,20-Jul 1am,184882.24
2023,20-Jul 2am,180858.8
2023,20-Jul 3am,178065.83
2023,20-Jul 4am,176858.38
2023,20-Jul 5am,178632.36
2023,20-Jul 6am,183783.23
2023,20-Jul 7am,186602.71
2023,20-Jul 8am,188896.77
2023,20-Jul 9am,195342.27
2023,20-Jul 10am,199882.09
2023,20-Jul 11am,200552.94
2023,20-Jul 12pm,199987.56
2023,20-Jul 1pm,197565.65
2023,20-Jul 2pm,199305.26
2023,20-Jul 3pm,199778.25
2023,20-Jul 4pm,196810.95
2023,20-Jul 5pm,192793.85
2023,20-Jul 6pm,191664.14
2023,20-Jul 7pm,200357.65
2023,20-Jul 8pm,202872.99
2023,20-Jul 9pm,201632.92
2023,20-Jul 10pm,200576.48
2023,20-Jul 11pm,198509.44
2023,21-Jul 12am,194370.85
2023,21-Jul 1am,190102.74
2023,21-Jul 2am,186578.37
2023,21-Jul 3am,184189.73
2023,21-Jul 4am,183147.12
2023,21-Jul 5am,183019.8
2023,21-Jul 6am,186849.4
2023,21-Jul 7am,190540.17
2023,21-Jul 8am,193922.07
2023,21-Jul 9am,200629.31
2023,21-Jul 10am,205183.43
2023,21-Jul 11am,206302.58
2023,21-Jul 12pm,205006.14
2023,21-Jul 1pm,202055.76
2023,21-Jul 2pm,202794.48
2023,21-Jul 3pm,200307.57
2023,21-Jul 4pm,194458.43
2023,21-Jul 5pm,190788.91
2023,21-Jul 6pm,190271.3
2023,21-Jul 7pm,200392.28
2023,21-Jul 8pm,201253.33
2023,21-Jul 9pm,199735.22
2023,21-Jul 10pm,199365.29
2023,21-Jul 11pm,197507.15
2023,22-Jul 12am,192546.65
2023,22-Jul 1am,188690.2
2023,22-Jul 2am,185025.37
2023,22-Jul 3am,181276.45
2023,22-Jul 4am,179893.24
2023,22-Jul 5am,179075.22
2023,22-Jul 6am,181709.26
2023,22-Jul 7am,184052.41
2023,22-Jul 8am,186701.8
2023,22-Jul 9am,192978.51
2023,22-Jul 10am,196456.47
2023,22-Jul 11am,195216.58
2023,22-Jul 12pm,193809.86
2023,22-Jul 1pm,190632.55
2023,22-Jul 2pm,191564.14
2023,22-Jul 3pm,190851.47
2023,22-Jul 4pm,185850.73
2023,22-Jul 5pm,182662.43
2023,22-Jul 6pm,183842.7
2023,22-Jul 7pm,193494.31
2023,22-Jul 8pm,195551.74
2023,22-Jul 9pm,195195.65
2023,22-Jul 10pm,195177.52
2023,22-Jul 11pm,192084.55
2023,23-Jul 12am,187519.11
2023,23-Jul 1am,183489.19
2023,23-Jul 2am,179508.41
2023,23-Jul 3am,176674.14
2023,23-Jul 4am,175358.55
2023,23-Jul 5am,175041.99
2023,23-Jul 6am,175685.61
2023,23-Jul 7am,175655.53
2023,23-Jul 8am,177316.21
2023,23-Jul 9am,181027.4
2023,23-Jul 10am,185178.31
2023,23-Jul 11am,188217.09
2023,23-Jul 12pm,189325.57
2023,23-Jul 1pm,188022.67
2023,23-Jul 2pm,187895.86
2023,23-Jul 3pm,186477.34
2023,23-Jul 4pm,180596.64
2023,23-Jul 5pm,175306.96
2023,23-Jul 6pm,177145.87
2023,23-Jul 7pm,189356.68
2023,23-Jul 8pm,194145.78
2023,23-Jul 9pm,194502.55
2023,23-Jul 10pm,193850.15
