t,s,Solar,Storage injection,Storage generation,storage_status,unmet,surplus,lower_fcas,up_fcas,lower_fcas_stor,up_fcas_stor,Load,dual_demand,emission
4970,Avg,0.0,0.0,0.8321875095099129,3.8700538551635715,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7489687585589216,0.5,0.0
4971,Avg,0.0,0.0,0.8136811282597443,3.0563727269038274,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7323130154337698,0.5,0.0
4972,Avg,0.0,0.0,0.8005537796228361,2.255818947280991,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7204984016605525,0.5,0.0
4973,Avg,0.0,0.0,0.7946985404237717,1.4611204068572192,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7152286863813946,0.5,0.0
4974,Avg,0.009263017786321739,0.0,0.7300970525392936,0.7310233543179256,0.050028926859536194,0.0,0.0,0.0,11.937316141530099,0.000926301778632174,0.7163792919312222,1.0,0.0
4975,Avg,0.4235659380171971,0.0,0.344333380258103,0.38668997405982275,0.0,0.0,0.0,0.0,11.937316141530099,0.042356593801719716,0.7334659802494898,-0.0,0.0
4976,Avg,0.8164992442173475,0.072925368419131,0.0,0.45961534247895375,0.0,0.0,0.0,0.0,11.937316141530099,0.08164992442173476,0.7435738757982165,-0.0,0.0
4977,Avg,2.030916649651041,1.2743347085759815,0.0,1.7339500510549353,0.0,0.0,0.0,0.0,11.937316141530099,0.2030916649651041,0.7565819410750593,-0.0,0.0
4978,Avg,0.0,0.0,0.8669750255274676,0.8669750255274676,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7802775229747209,-0.0,0.0
4979,Avg,2.0108030732157163,2.748370621056199,1.7071326696310474,1.908212976952619,0.0,0.0,0.0,0.0,11.937316141530099,0.20108030732157164,0.7988518548274604,-0.0,0.0
4980,Avg,3.293002823037378,2.4888314976982766,0.0,4.397044474650896,0.0,0.0,0.0,0.0,11.937316141530099,0.3293002823037378,0.8041713253391013,-0.0,0.0
4981,Avg,3.283739805251056,2.4823334552784804,0.0,6.879377929929376,0.0,0.0,0.0,0.0,11.937316141530099,0.3283739805251056,0.8014063499725756,-0.0,0.0
4982,Avg,3.093847940631461,2.3033690361970227,0.0,9.182746966126398,0.0,0.0,0.0,0.0,11.937316141530099,0.3093847940631461,0.7904789044344382,-0.0,0.0
4983,Avg,2.489436030073967,1.6909631744602391,0.0,10.873710140586638,0.0,0.0,0.0,0.0,11.937316141530099,0.2489436030073967,0.7984728556137278,-0.0,0.0
4984,Avg,1.7020795182366195,0.8987470804412978,0.0,11.772457221027937,0.0,0.0,0.0,0.0,11.937316141530099,0.17020795182366197,0.8033324377953217,-0.0,0.0
4985,Avg,0.8915654619334673,0.10427152432416953,0.0,11.876728745352105,0.0,0.0,0.0,0.0,11.937316141530099,0.08915654619334673,0.7872939376092978,-0.0,0.0
4986,Avg,0.23157544465804342,0.0,0.5997013115657202,11.277027433786385,0.0,0.0,0.0,0.0,11.937316141530099,0.02315754446580434,0.7713066250671916,-0.0,0.0
4987,Avg,0.0,0.0,0.8717899408139297,10.405237492972455,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7846109467325367,-0.0,0.0
4988,Avg,0.0,0.0,0.9197980058333131,9.485439487139143,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8278182052499817,-0.0,0.0
4989,Avg,0.0,0.0,0.926072529647441,8.5593669574917,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8334652766826969,-0.0,0.0
4990,Avg,0.0,0.0,0.9180344545786618,7.641332502913039,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8262310091207956,-0.0,0.0
4991,Avg,0.0,0.0,0.9094770133377118,6.731855489575326,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8185293120039406,-0.0,0.0
4992,Avg,0.0,0.0,0.8916626834160128,5.840192806159314,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.8024964150744115,-0.0,0.0
4993,Avg,0.0,0.0,0.8644348825831986,4.975757923576115,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7779913943248786,-0.0,0.0
4994,Avg,0.0,0.0,0.8428103382450957,4.132947585331019,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7585293044205861,-0.0,0.0
4995,Avg,0.0,0.0,0.8238346784121409,3.3091129069188776,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7414512105709268,-0.0,0.0
4996,Avg,0.0,0.0,0.8103561081087347,2.4987567988101427,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7293204972978612,-0.0,0.0
4997,Avg,0.0,0.0,0.8051457349202898,1.6936110638898527,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7246311614282608,-0.0,0.0
4998,Avg,0.0,0.06636458954850577,0.8799878267191792,0.8799878267191792,0.0,0.0,0.0,0.0,11.937316141530099,0.0,0.7256244544987556,-0.0,0.0
4999,Avg,0.36125769366654786,0.0,0.4219310286762622,0.458056798042917,0.0,0.0,0.0,0.0,11.937316141530099,0.036125769366654785,0.7409956194751838,-0.0,0.0
5000,Avg,0.7538952006507191,0.0,0.0,0.458056798042917,0.0,0.0,0.0,0.0,11.937316141530099,0.07538952006507192,0.7538952006507191,-0.0,0.0
5001,Avg,1.217520959197693,0.45419240239476444,0.0,0.9122492004376814,0.0,0.0,0.0,0.0,11.937316141530099,0.12175209591976931,0.7633285568029285,-0.0,0.0
5002,Avg,0.3915091447819763,0.0,0.4365491429797419,0.47570005745793953,0.0,0.0,0.0,0.0,11.937316141530099,0.03915091447819763,0.784403373463744,-0.0,0.0
5003,Avg,3.093847940631461,2.2914837708362743,0.0,2.767183828294214,0.0,0.0,0.0,0.0,11.937316141530099,0.3093847940631461,0.8023641697951867,-0.0,0.0
5004,Avg,3.191109627387839,2.388804523499461,0.0,5.155988351793675,0.0,0.0,0.0,0.0,11.937316141530099,0.3191109627387839,0.8023051038883777,-0.0,0.0
5005,Avg,3.100795203971202,2.3017314786406446,0.0,7.4577198304343195,0.0,0.0,0.0,0.0,11.937316141530099,0.3100795203971202,0.7990637253305574,-0.0,0.0
