t,s,Coal,Solar,Wind,Storage injection,Storage generation,unmet,surplus,Load
4269,Avg,0.37900018243639927,0.0,0.4167667648112234,0.0,0.00044418676213851815,0.0,0.0,0.7961667153335473
4270,Avg,0.38288644210365497,0.0,0.4155469595478013,0.0,0.00022209338106925908,0.0,0.0,0.7986332856944186
4271,Avg,0.3829148966351136,0.0,0.4185964725403928,0.0,0.00011104669053462954,0.0,0.0,0.8016113111969875
4272,Avg,0.3525716760328336,0.0,0.43404733788269684,0.0,5.552334526731477e-05,0.0,0.0,0.786668984926271
4273,Avg,0.30996237063458526,0.0,0.4543774239467618,0.0,2.7761672633657385e-05,0.0,0.0,0.7643647800867174
4274,Avg,0.2769838506584235,0.0,0.46616887383072675,0.0,1.3880836316828692e-05,0.0,0.0,0.7431652172418354
4275,Avg,0.25879022918312267,0.0,0.4646979521797131,0.0,0.0,0.0,0.0,0.7234881813628358
4276,Avg,0.25879022918312267,0.0,0.4500341878033053,0.0,0.0,0.0,0.0,0.708824416986428
4277,Avg,0.25879022918312267,0.0,0.45726623367164065,0.014200095552115752,0.0,0.0,0.0,0.7018563673026476
4278,Avg,0.25879022918312267,0.0,0.4381599779343388,0.0,0.0071069881942162905,0.0,0.0,0.7033464964922561
4279,Avg,0.25879022918312267,0.0,0.45894484891997167,0.0,0.0035534940971081452,0.0,0.0,0.7209332227904917
4280,Avg,0.25879022918312267,0.0,0.4882700226247759,0.010660482291324436,0.0,0.0,0.0,0.7363997695165742
4281,Avg,0.25879022918312267,0.0,0.4881589135123142,0.0,0.0,0.0,0.0,0.7469491426954369
4282,Avg,0.25879022918312267,0.0,0.5175396942667038,0.0,0.0,0.0,0.0,0.7763299234498264
4283,Avg,0.25879022918312267,0.014902451398674854,0.5194336993517698,0.0,0.0,0.0,0.0,0.7931263799335673
4284,Avg,0.25879022918312267,0.029133289536971696,0.5115049659693444,0.0,0.0,0.0,0.0,0.7994284846894387
4285,Avg,0.25879022918312267,0.031282913452028605,0.5094719571969744,0.0,0.0,0.0,0.0,0.7995450998321256
4286,Avg,0.25879022918312267,0.025303520756339903,0.5049993385616145,0.0,0.0,0.0,0.0,0.7890930885010771
4287,Avg,0.25879022918312267,0.03482266235794729,0.4976805073130093,0.0,0.0,0.0,0.0,0.7912933988540792
4288,Avg,0.25879022918312267,0.05872774001677761,0.47918012864618675,0.0,0.0,0.0,0.0,0.796698097846087
4289,Avg,0.2712463229802946,0.05102079015085554,0.44909160180245383,0.0,0.0071069881942162905,0.0,0.0,0.7777550043083986
4290,Avg,0.31773981396286044,0.013605544040228146,0.4190030742948669,0.0,0.0035534940971081452,0.0,0.0,0.7535465769853528
4291,Avg,0.352910613280243,0.0,0.3933871657545668,0.0,0.0017767470485540726,0.0,0.0,0.7478968513785085
4292,Avg,0.4133494812221987,0.0,0.3730570796905017,0.0,0.0008883735242770363,0.0,0.0,0.7872060970845498
4293,Avg,0.42076272336291887,0.0,0.3805792113184532,0.0,0.00044418676213851815,0.0,0.0,0.8017417027672967
4294,Avg,0.3913654606221979,0.0,0.4129040486416109,0.0,0.00022209338106925908,0.0,0.0,0.8044693933067711
4295,Avg,0.3571972755911023,0.0,0.45051470777714936,0.0,0.00011104669053462954,0.0,0.0,0.8078119253897328
4296,Avg,0.3079607912130124,0.0,0.4881253669126879,0.0,5.552334526731477e-05,0.0,0.0,0.7961361291364408
4297,Avg,0.26189820164849564,0.0,0.5115049656374173,0.0,2.7761672633657385e-05,0.0,0.0,0.7734281527912833
4298,Avg,0.25879022918312267,0.0,0.4890799738473457,0.0,1.3880836316828692e-05,0.0,0.0,0.7478826957831535
4299,Avg,0.25879022918312267,0.0,0.4686630609558575,0.00057065649613651,0.00029226866622666936,0.0,0.0,0.7271456754424477
4300,Avg,0.25879022918312267,0.0,0.4679985818918234,0.013921707722205912,0.0,0.0,0.0,0.7128671033527402
4301,Avg,0.2606290907622285,0.0,0.44055296529042676,0.0,0.0071069881942162905,0.0,0.0,0.7075783454274499
4302,Avg,0.29507221440310843,0.0010822591850181478,0.4196129767606143,0.0,0.0035534940971081452,0.0,0.0,0.7189655950361382
4303,Avg,0.30103524268009557,0.028757172630482216,0.4027390051116877,0.0,0.0017767470485540726,0.0,0.0,0.7341304927659642
4304,Avg,0.25879022918312267,0.03294705782828833,0.4631193608381352,0.02665120572831109,0.014213976388432581,0.0,0.0,0.7409980208708244
4305,Avg,0.25879022918312267,0.024531233162975452,0.45966324642299683,0.0,0.0071069881942162905,0.0,0.0,0.7493809981438896
4306,Avg,0.25879022918312267,0.086199837129391,0.4281516129407143,0.0,0.0035534940971081452,0.0,0.0,0.7763398239406253
4307,Avg,0.25879022918312267,0.1221252637407233,0.40741492512217525,0.0,0.0017767470485540726,0.0,0.0,0.7899294903897199
4308,Avg,0.25879022918312267,0.1449341925667057,0.3998927931622967,0.012437229339878508,0.0,0.0,0.0,0.7911799855722466
4309,Avg,0.25879022918312267,0.12712150716234305,0.3984696875195284,0.0,0.0,0.0,0.0,0.7843814238649941
4310,Avg,0.25879022918312267,0.10891755858268709,0.3962333777039578,0.0,0.0,0.0,0.0,0.7639411654697675
4311,Avg,0.2637529273273829,0.10034088729668257,0.39257396224561875,0.0,0.0071069881942162905,0.0,0.0,0.7630640662444789
4312,Avg,0.2982478148027433,0.06941919629616407,0.3907442545164493,0.0,0.0035534940971081452,0.0,0.0,0.761609410302754
4313,Avg,0.3246372344984571,0.03787907147563518,0.38972774996430065,0.0,0.0017767470485540726,0.0,0.0,0.7538431282820917
4314,Avg,0.3458633466126405,0.010204158030171108,0.38281552080209674,0.0,0.0008883735242770363,0.0,0.0,0.7396825616167577
4315,Avg,0.36874792507675547,0.0,0.3635019389582531,0.0,0.00044418676213851815,0.0,0.0,0.7326496321209333
4316,Avg,0.41843168902617156,0.0,0.35069398485406666,0.0,0.00022209338106925908,0.0,0.0,0.7693255579232006
4317,Avg,0.43037809873007177,0.0,0.3561831080415752,0.0,0.00011104669053462954,0.0,0.0,0.7866611487931281
4318,Avg,0.4149523629586383,0.0,0.3708207698749311,0.0,5.552334526731477e-05,0.0,0.0,0.78582310384431
4319,Avg,0.3945772122037116,0.0,0.3927772632888193,0.0,2.7761672633657385e-05,0.0,0.0,0.7873794609979012
4320,Avg,0.35107494539447853,0.0,0.42103608273530974,0.0,1.3880836316828692e-05,0.0,0.0,0.7721235208824734
4321,Avg,0.2881835639669459,0.0,0.4574269369393533,0.0,6.940418158414346e-06,0.0,0.0,0.7456167472826418
4322,Avg,0.25879022918312267,0.0,0.4597432354401402,0.0,3.470209079207173e-06,0.0,0.0,0.7185365878114341
4323,Avg,0.25879022918312267,0.0,0.43954961017699057,0.0,0.0,0.0,0.0,0.6983398393601132
4324,Avg,0.25879022918312267,0.0,0.434905200381388,0.014210506179353374,0.0,0.0,0.0,0.6794849233851573
4325,Avg,0.25879022918312267,0.0,0.41249995264339323,0.0,0.0,0.0,0.0,0.6712901818265159
4326,Avg,0.28632963800792155,0.0007730422750129627,0.3862716355491622,0.0,0.0071069881942162905,0.0,0.0,0.6797706052068914
4327,Avg,0.3050091218691285,0.02195440061036814,0.37143067300453286,0.0,0.0035534940971081452,0.0,0.0,0.7015923401714268
4328,Avg,0.25879022918312267,0.020239486580992228,0.4401463638678798,0.0,0.0017767470485540726,0.0,0.0,0.7207751519756934
4329,Avg,0.25879022918312267,0.0,0.4727146556101893,0.0,0.0008883735242770363,0.0,0.0,0.7323044209651614
4330,Avg,0.25879022918312267,0.0,0.5009319380182272,0.0,0.00044418676213851815,0.0,0.0,0.7601219352872746
4331,Avg,0.25879022918312267,0.0,0.5176029105005043,0.0,0.00022209338106925908,0.0,0.0,0.7765930237265893
4332,Avg,0.25879022918312267,0.009903498965679547,0.5180105933770743,0.0,0.00011104669053462954,0.0,0.0,0.7868042635473577
4333,Avg,0.25879022918312267,0.02087644099015007,0.5208568053264653,0.014102929697897951,0.0,0.0,0.0,0.7864205458018401
4334,Avg,0.25879022918312267,0.0,0.5181380209489436,0.0,0.0,0.0,0.0,0.7769282501320662
4335,Avg,0.25879022918312267,0.010065493423151772,0.5159775849366314,0.0,0.0,0.0,0.0,0.7848333075429058
4336,Avg,0.25879022918312267,0.03563586352542952,0.4958507995838399,0.0,0.0,0.0,0.0,0.7902768922923921
4337,Avg,0.2636297701634556,0.04236271667071036,0.46555897169690647,0.0,0.0071069881942162905,0.0,0.0,0.7779477479058671
4338,Avg,0.32248373872054664,0.010667983395178887,0.4230690915076798,0.0,0.0035534940971081452,0.0,0.0,0.7594189583108026
4339,Avg,0.3480953512617028,0.0,0.3933871660864939,0.0,0.0017767470485540726,0.0,0.0,0.7430815896918954
4340,Avg,0.4083276236700261,0.0,0.3691943631889622,0.0,0.0008883735242770363,0.0,0.0,0.7783215230308377
4341,Avg,0.4328931505945701,0.0,0.3618755322722842,0.0,0.00044418676213851815,0.0,0.0,0.795168450952779
4342,Avg,0.42455248898545833,0.0,0.37569999092861933,0.0,0.00022209338106925908,0.0,0.0,0.80045236395704
4343,Avg,0.3832294051017492,0.0,0.4192063750061402,0.0,0.00011104669053462954,0.0,0.0,0.8025357221293705
4344,Avg,0.33309772081819344,0.0,0.45600383063273076,0.0,5.552334526731477e-05,0.0,0.0,0.7891515224616648
4345,Avg,0.3056046084040402,0.0,0.4639325646790104,0.0,2.7761672633657385e-05,0.0,0.0,0.7695621585884209
4346,Avg,0.2677432776435948,0.0,0.47653721807192334,0.0,1.3880836316828692e-05,0.0,0.0,0.7442929884682032
4347,Avg,0.25879022918312267,0.0,0.47309308593607047,0.007375804501548719,0.0,0.0,0.0,0.7245075106176444
4348,Avg,0.25879022918312267,0.0,0.452034971669398,0.0,0.0,0.0,0.0,0.7108252008525207
4349,Avg,0.25879022918312267,0.0,0.4505147077771493,0.006824291050567033,0.0,0.0,0.0,0.7024806459097049
4350,Avg,0.2705593262326725,0.0010822591850181478,0.4320143294422539,0.0,0.0071069881942162905,0.0,0.0,0.7100522042347391
4351,Avg,0.2594916642093665,0.030612474090513323,0.43201432944225393,0.0,0.0035534940971081452,0.0,0.0,0.725316612429531
4352,Avg,0.25879022918312267,0.0,0.47719465094880054,0.0,0.0017767470485540726,0.0,0.0,0.7375839524756219
4353,Avg,0.25879022918312267,0.0,0.48575010522328443,0.0,0.0008883735242770363,0.0,0.0,0.7453398705782565
4354,Avg,0.25879022918312267,0.0,0.5154694395396378,0.0,0.00044418676213851815,0.0,0.0,0.7746594368086851
4355,Avg,0.25879022918312267,0.013362758253515183,0.5239063186509839,0.0,0.00022209338106925908,0.0,0.0,0.7962591901305841
4356,Avg,0.25879022918312267,0.04255901327875644,0.5216700091673404,0.013991883007363322,0.0,0.0,0.0,0.8090273686218562
4357,Avg,0.25879022918312267,0.032472250240190625,0.52349971689651,0.0,0.0,0.0,0.0,0.8147621963198233
4358,Avg,0.25879022918312267,0.015271015288471967,0.5289888397520912,0.0,0.0,0.0,0.0,0.8030500842236858
4359,Avg,0.25879022918312267,0.0137159743372669,0.5375274762641185,0.0,0.0,0.0,0.0,0.810033679784508
4360,Avg,0.25879022918312267,0.002285584813379593,0.5454562096465438,0.0,0.0,0.0,0.0,0.8065320236430461
4361,Avg,0.25879022918312267,0.0,0.5271321744774131,0.0,0.0,0.0,0.0,0.7859224036605358
4362,Avg,0.25879022918312267,0.0,0.4981711856824602,0.0,0.0012093922464962437,0.0,0.0,0.7580498678874295
4363,Avg,0.25879022918312267,0.0,0.4873121634037398,0.0012093922464962437,0.0,0.0,0.0,0.7448930003403662
4364,Avg,0.28838783470297774,0.0,0.4940210918546703,0.0,0.0071069881942162905,0.0,0.0,0.7888052159324427
4365,Avg,0.31276351593275975,0.0,0.4936144901001963,0.0,0.0035534940971081452,0.0,0.0,0.8095761507203534
4366,Avg,0.31836974181217537,0.0,0.4934111893889229,0.0,0.0017767470485540726,0.0,0.0,0.813380003544797
4367,Avg,0.3205232711780148,0.0,0.49422439256594375,0.0,0.0008883735242770363,0.0,0.0,0.8155471999158079
4368,Avg,0.30508445811749785,0.0,0.5003234185511268,0.0,0.00044418676213851815,0.0,0.0,0.8058076447545494
4369,Avg,0.28694855415563564,0.0,0.49890031257643136,0.0,0.00022209338106925908,0.0,0.0,0.7860487507750293
4370,Avg,0.2666191653614194,0.0,0.4946309943204178,0.0,0.00011104669053462954,0.0,0.0,0.7613501017033183
4371,Avg,0.2605537093097554,0.0,0.47979003144386123,0.0,5.552334526731477e-05,0.0,0.0,0.7403937117643572
4372,Avg,0.2694163568200701,0.0,0.4547840253693087,0.0,2.7761672633657385e-05,0.0,0.0,0.7242253676947491
4373,Avg,0.28422588729626447,0.0,0.43221763015352727,0.0,1.3880836316828692e-05,0.0,0.0,0.7164560102024768
4374,Avg,0.28370620216451536,0.0007730422750129627,0.4334374350850222,0.0,6.940418158414346e-06,0.0,0.0,0.7179229259008931
4375,Avg,0.25879022918312267,0.012565947307467684,0.45275101726079287,0.0,0.0,0.0,0.0,0.7241071937513832
4376,Avg,0.25879022918312267,0.0,0.4644266731450092,0.0,3.470209079207173e-06,0.0,0.0,0.7232200255163032
4377,Avg,0.25879022918312267,0.0,0.46653741844699903,0.0,1.7351045396035865e-06,0.0,0.0,0.7253292092242073
4378,Avg,0.25879022918312267,0.0,0.48364650012307475,0.0,8.675522698017933e-07,0.0,0.0,0.7424375101032402
4379,Avg,0.25879022918312267,0.0,0.5057160956263567,0.0,4.3377613490089663e-07,0.0,0.0,0.7645067152080007
4380,Avg,0.25879022918312267,0.0,0.5358734841115299,0.01421354261229768,0.0,0.0,0.0,0.7804501706823549
4381,Avg,0.25879022918312267,0.0,0.524716918149704,0.0,0.0,0.0,0.0,0.7835071473328267
4382,Avg,0.25879022918312267,0.0,0.5225145434390459,0.0,0.0,0.0,0.0,0.7813047726221686
4383,Avg,0.25879022918312267,0.0006598985170187532,0.5263459288459009,0.0,0.0,0.0,0.0,0.7857960565460423
4384,Avg,0.25879022918312267,0.0,0.5161234781530133,0.0,0.0071069881942162905,0.0,0.0,0.7813099967109306
4385,Avg,0.25879022918312267,0.0,0.4996468478201813,0.0071069881942162905,0.0,0.0,0.0,0.7513300888090877
4386,Avg,0.25879022918312267,0.0,0.4663334711299477,0.0,0.0,0.0,0.0,0.7251237003130704
4387,Avg,0.25879022918312267,0.0,0.45604841999054235,0.0,0.0,0.0,0.0,0.714838649173665
4388,Avg,0.25879022918312267,0.0,0.5002021654283646,0.0,0.0,0.0,0.0,0.7589923946114873
4389,Avg,0.25879022918312267,0.0,0.5303927220706102,0.0,0.0,0.0,0.0,0.7891829512537328
4390,Avg,0.25879022918312267,0.0,0.5369175734664438,0.0,0.004830542702016105,0.0,0.0,0.800055291081381
4391,Avg,0.2701362155256287,0.0,0.534884565026001,0.0,0.004691716843208238,0.0,0.0,0.8092433257105172
4392,Avg,0.2725602451066036,0.0,0.5322416537878835,0.0,0.002345858421604119,0.0,0.0,0.8069131714739307
4393,Avg,0.25879022918312267,0.0,0.5258996686973171,0.0,0.0,0.0,0.0,0.7846898978804397
4394,Avg,0.25879022918312267,0.0,0.5058885948537192,0.0,0.0011729292108020595,0.0,0.0,0.7657344603265637
4395,Avg,0.25879022918312267,0.0,0.48769049831224687,0.0,0.0005864646054010297,0.0,0.0,0.7470085456402304
4396,Avg,0.25879022918312267,0.0,0.471262946563607,0.0,0.0,0.0,0.0,0.7300531757467297
4397,Avg,0.25879022918312267,0.0,0.4820458998859889,0.013627511783031551,0.0,0.0,0.0,0.72720861728608
4398,Avg,0.25879022918312267,0.0,0.4698426438643528,0.0,0.0071069881942162905,0.0,0.0,0.7350291624222701
4399,Avg,0.25879022918312267,0.0,0.5029876525834718,0.0071069881942162905,0.0,0.0,0.0,0.7546708935723782
4400,Avg,0.25879022918312267,0.0,0.5127366502070341,0.0,0.0,0.0,0.0,0.7715268793901567
4401,Avg,0.25879022918312267,0.0,0.5255754802858373,0.0,0.0,0.0,0.0,0.78436570946896
4402,Avg,0.25879022918312267,0.0,0.5549576934516617,0.0,0.0,0.0,0.0,0.8137479226347843
4403,Avg,0.25879022918312267,0.028109000266034356,0.5507420321227788,0.0,0.0,0.0,0.0,0.8376412615719359
4404,Avg,0.25879022918312267,0.058811350730962886,0.5324449544991569,0.0,0.0,0.0,0.0,0.8500465344132424
4405,Avg,0.25879022918312267,0.08229499663206796,0.5143511779187353,0.0,0.0,0.0,0.0,0.8554364037339259
4406,Avg,0.25879022918312267,0.09170124180066397,0.5007300199736737,0.0,0.0,0.0,0.0,0.8512214909574604
4407,Avg,0.25879022918312267,0.11033872285747509,0.4917847823710268,0.0,0.0,0.0,0.0,0.8609137344116246
4408,Avg,0.28751246107390516,0.08225169806137925,0.4838560486566743,0.0,0.0071069881942162905,0.0,0.0,0.8600164971667533
4409,Avg,0.3287793644893293,0.04282654203571814,0.4627127590836613,0.0,0.0035534940971081452,0.0,0.0,0.837516810296106
4410,Avg,0.37044686704878943,0.010667983395178887,0.42225588766680466,0.0,0.0017767470485540726,0.0,0.0,0.8049698104544717
4411,Avg,0.410634246591567,0.0,0.38179901691380236,0.0,0.0008883735242770363,0.0,0.0,0.7932327996772187
4412,Avg,0.4140319360168342,0.0,0.40172250122339337,0.0,0.00044418676213851815,0.0,0.0,0.8161542053261522
4413,Avg,0.365892087947261,0.0,0.4584434411595748,0.0,0.00022209338106925908,0.0,0.0,0.8245354131497982
4414,Avg,0.3291609933962601,0.0,0.4976805076449365,0.0,0.00011104669053462954,0.0,0.0,0.8269414430626777
4415,Avg,0.32165203786612584,0.0,0.5094719571969744,0.0,5.552334526731477e-05,0.0,0.0,0.8311739660738408
4416,Avg,0.3174819020113411,0.0,0.5088620543992998,0.0,2.7761672633657385e-05,0.0,0.0,0.8263689419160112
4417,Avg,0.3129555052875248,0.0,0.5019498255690229,0.0,1.3880836316828692e-05,0.0,0.0,0.8149178236092328
4418,Avg,0.3104314488078079,0.0,0.49117487990527936,0.0,6.940418158414346e-06,0.0,0.0,0.8016125750894298
4419,Avg,0.30891989130882447,0.0,0.48039993390960867,0.0,3.470209079207173e-06,0.0,0.0,0.7893229484066044
4420,Avg,0.3027668306782015,0.0,0.4743009082563528,0.0,1.7351045396035865e-06,0.0,0.0,0.7770693005286399
4421,Avg,0.2742001997111642,0.0,0.4986970115332308,0.0,8.675522698017933e-07,0.0,0.0,0.7728979920414378
4422,Avg,0.2652201161042571,0.0009276507300155554,0.5064224445363099,0.0,4.3377613490089663e-07,0.0,0.0,0.772570601769104
4423,Avg,0.25879022918312267,0.01811071268620268,0.5104884617491229,0.0,0.0,0.0,0.0,0.7873894036184482
4424,Avg,0.25879022918312267,0.0,0.5398136653966152,0.0,2.1688806745044832e-07,0.0,0.0,0.7986040897789987
4425,Avg,0.25879022918312267,0.0,0.546275413108098,0.0,1.0844403372522416e-07,0.0,0.0,0.8050657398908511
4426,Avg,0.25879022918312267,0.0,0.5705365935458079,0.0,5.422201686261208e-08,0.0,0.0,0.8293268715287457
4427,Avg,0.25879022918312267,0.03812330305448075,0.5552146507581388,0.0,2.711100843130604e-08,0.0,0.0,0.8521282073956498
4428,Avg,0.25879022918312267,0.07583032766337838,0.5342746625602534,0.01421394927742415,0.0,0.0,0.0,0.8546812701293303
4429,Avg,0.25879022918312267,0.08405805423649526,0.5159775849366314,0.0,0.0,0.0,0.0,0.8588258683562493
4430,Avg,0.25879022918312267,0.0824082285413198,0.5047960375184138,0.0,0.0,0.0,0.0,0.8459944952428563
4431,Avg,0.25879022918312267,0.09324015222369131,0.4986970118651579,0.0,0.0,0.0,0.0,0.8507273932719719
4432,Avg,0.25879022918312267,0.09181437922127828,0.4905649774395319,0.0,0.0,0.0,0.0,0.8411695858439329
4433,Avg,0.2851781739623389,0.05550443534593072,0.4688117850688443,0.0,0.0071069881942162905,0.0,0.0,0.8158906837519085
4434,Avg,0.346566962278979,0.014223977860238515,0.4255087020345239,0.0,0.0035534940971081452,0.0,0.0,0.7894977868611387
4435,Avg,0.4063018979755483,0.0,0.3716339737158063,0.0,0.0017767470485540726,0.0,0.0,0.7795349440350533
4436,Avg,0.4689403827320351,0.0,0.35008408238831923,0.0,0.0008883735242770363,0.0,0.0,0.8198240012922037
4437,Avg,0.4555891325667428,0.0,0.38281552113402384,0.0,0.00044418676213851815,0.0,0.0,0.8388044217866913
4438,Avg,0.38687328528344445,0.0,0.45539392849891036,0.0,0.00022209338106925908,0.0,0.0,0.8424670978253171
4439,Avg,0.34149982623021335,0.0,0.5045927368071405,0.0,0.00011104669053462954,0.0,0.0,0.8461925050588349
4440,Avg,0.3146575077849342,0.0,0.5220766109218146,0.0,5.552334526731477e-05,0.0,0.0,0.8367840897174893
4441,Avg,0.2949422532238969,0.0,0.5214667081241398,0.0,2.7761672633657385e-05,0.0,0.0,0.816433946853407
4442,Avg,0.2827245396079566,0.0,0.5102851607059223,0.0,1.3880836316828692e-05,0.0,0.0,0.7930221930665641
4443,Avg,0.26646524189339926,0.0,0.5072356477133307,0.0,6.940418158414346e-06,0.0,0.0,0.7737071359830726
4444,Avg,0.25879022918312267,0.0,0.5001342522744587,0.0,0.0,0.0,0.0,0.7589244814575814
4445,Avg,0.25879022918312267,0.0,0.4933634540711914,0.0,0.0,0.0,0.0,0.7521536832543141
4446,Avg,0.25879022918312267,0.0,0.4943176872784023,0.0,3.470209079207173e-06,0.0,0.0,0.7531110396496963
4447,Avg,0.25879022918312267,0.0,0.5060064229511683,0.0,0.0,0.0,0.0,0.7647966521342909
4448,Avg,0.25879022918312267,0.0,0.528352520522858,0.014210506179353374,0.0,0.0,0.0,0.7729322435266273
4449,Avg,0.25879022918312267,0.0,0.5194893747483749,0.0,0.0,0.0,0.0,0.7782796039314975
4450,Avg,0.25879022918312267,0.0,0.5415533557643734,0.0,0.0,0.0,0.0,0.800343584947496
4451,Avg,0.25879022918312267,0.0,0.556047000218032,0.0,0.0,0.0,0.0,0.8148372294011547
4452,Avg,0.25879022918312267,0.004115099098401687,0.5552146510900658,0.0,0.0,0.0,0.0,0.8181199793715902
4453,Avg,0.25879022918312267,0.022241806362251815,0.5379340776866652,0.0,0.0,0.0,0.0,0.8189661132320397
4454,Avg,0.25879022918312267,0.03825738598809192,0.5106917627923235,0.0,0.0,0.0,0.0,0.8077393779635381
4455,Avg,0.25879022918312267,0.06673043414086888,0.48934517217610984,0.0,0.0,0.0,0.0,0.8148658355001014
4456,Avg,0.25879022918312267,0.0747885782026445,0.4797900317757884,0.0,0.0,0.0,0.0,0.8133688391615556
4457,Avg,0.27654221798287415,0.0479286210508037,0.4694216878665189,0.0,0.0071069881942162905,0.0,0.0,0.8002888162749914
4458,Avg,0.30085039848116946,0.013760152495230738,0.45925664466852284,0.0,0.0035534940971081452,0.0,0.0,0.7770653403323203
4459,Avg,0.311296239640092,0.0,0.4547840260331629,0.0,0.0017767470485540726,0.0,0.0,0.7676793380169536
4460,Avg,0.37593162830677085,0.0,0.4312011256013787,0.0,0.0008883735242770363,0.0,0.0,0.8079322900799989
4461,Avg,0.40062500730941075,0.0,0.4187997735835933,0.0,0.00044418676213851815,0.0,0.0,0.8198245489789288
4462,Avg,0.40900329786060396,0.0,0.41249744688713685,0.0,0.00022209338106925908,0.0,0.0,0.8217006287907032
4463,Avg,0.4186703004602232,0.0,0.4053819163498052,0.0,0.00011104669053462954,0.0,0.0,0.8241521588315095
4464,Avg,0.4116175117099538,0.0,0.3996894924510233,0.0,5.552334526731477e-05,0.0,0.0,0.8113569751717177
4465,Avg,0.39462577876931265,0.0,0.3887112460760063,0.0,2.7761672633657385e-05,0.0,0.0,0.7833620103506893
4466,Avg,0.3753782594200244,0.0,0.38403532606551877,0.0,1.3880836316828692e-05,0.0,0.0,0.7594260782382283
4467,Avg,0.36018003451622627,0.0,0.3779363004122628,0.0,6.940418158414346e-06,0.0,0.0,0.7381225813048317
4468,Avg,0.34354287820632984,0.0,0.37895280496441136,0.0,3.470209079207173e-06,0.0,0.0,0.7224988063589125
4469,Avg,0.33415771085076545,0.0,0.3817990169138023,0.0,1.7351045396035865e-06,0.0,0.0,0.7159582893586534
4470,Avg,0.3433557837847175,0.0010822591850181478,0.37509008813094463,0.0,8.675522698017933e-07,0.0,0.0,0.7195289118977231
4471,Avg,0.2941126895357352,0.02581961198543296,0.41351395077543124,0.0,4.3377613490089663e-07,0.0,0.0,0.7334466426951208
4472,Avg,0.25879022918312267,0.0,0.498360717191493,0.02842751900073026,0.014213976388432581,0.0,0.0,0.7415160061234747
4473,Avg,0.25879022918312267,0.0,0.4864533924185547,0.0,0.0071069881942162905,0.0,0.0,0.751639910976472
4474,Avg,0.25879022918312267,0.0063170862668832095,0.5094719571969744,0.0,0.0035534940971081452,0.0,0.0,0.7777774173343776
4475,Avg,0.25879022918312267,0.06219851092475864,0.47165799701823524,0.0,0.0017767470485540726,0.0,0.0,0.7942458094698153
4476,Avg,0.25879022918312267,0.11686664279140918,0.43608034632313974,0.012437229339878508,0.0,0.0,0.0,0.7992999889577931
4477,Avg,0.25879022918312267,0.12507923695334922,0.41493705708205386,0.0,0.0,0.0,0.0,0.7988065232185257
4478,Avg,0.25879022918312267,0.11467416945350711,0.40863473038559733,0.0,0.0,0.0,0.0,0.7820991290222271
4479,Avg,0.25879022918312267,0.11221937595959663,0.40741492512217525,0.0,0.0,0.0,0.0,0.7784245302648946
4480,Avg,0.25879022918312267,0.10204158030171108,0.4047720142159849,0.0,0.0028307360031928908,0.0,0.0,0.7681514861036922
4481,Avg,0.2978856152994329,0.05303070006588925,0.3996894924510233,0.0,0.005691620192619845,0.0,0.0,0.7557282659897033
4482,Avg,0.3385467483336142,0.01437858631524111,0.38911784783048037,0.0,0.0028458100963099225,0.0,0.0,0.7446044115660145
4483,Avg,0.35875924662705605,0.0,0.3846452288631933,0.0,0.0014229050481549613,0.0,0.0,0.7446850900335888
4484,Avg,0.40691133890289927,0.0,0.3787495039212108,0.0,0.0007114525240774806,0.0,0.0,0.7863011500957798
4485,Avg,0.43270363935064277,0.0,0.3653316470193498,0.0,0.0003557262620387403,0.0,0.0,0.7983554400058274
4486,Avg,0.4550975641617059,0.0,0.3425619507603678,0.0,0.00017786313101937016,0.0,0.0,0.7978195917399911
4487,Avg,0.4534906999079176,0.0,0.3452048616665582,0.0,8.893156550968508e-05,0.0,0.0,0.7987755999834346
4488,Avg,0.4263320527624729,0.0,0.35862271890034636,0.0,4.446578275484254e-05,0.0,0.0,0.7849947908672986
4489,Avg,0.37736436055973627,0.0,0.3785462028780103,0.0,2.223289137742127e-05,0.0,0.0,0.7559305730399862
4490,Avg,0.3371781305344068,0.0,0.39846968718760123,0.0,1.1116445688710635e-05,0.0,0.0,0.7356578225231278
4491,Avg,0.30729728774218557,0.0,0.4116842433781889,0.0,5.5582228443553175e-06,0.0,0.0,0.7189865335209343
4492,Avg,0.28456832694868195,0.0,0.42184928624425777,0.0,2.7791114221776587e-06,0.0,0.0,0.7064201143932197
4493,Avg,0.2761284321466705,0.0,0.427948312561368,0.0,1.3895557110888294e-06,0.0,0.0,0.7040779953081785
4494,Avg,0.29364567923845014,0.0007730422750129627,0.4175799679882442,0.0,6.947778555444147e-07,0.0,0.0,0.7119993148017772
4495,Avg,0.268393423489084,0.020099099150337033,0.44339917757174485,0.0,3.4738892777220734e-07,0.0,0.0,0.7318920128612009
4496,Avg,0.25879022918312267,0.0,0.5008526939181677,0.028427605387937392,0.014213976388432581,0.0,0.0,0.7440078964629422
4497,Avg,0.25879022918312267,0.0,0.4898280694993018,0.0,0.0071069881942162905,0.0,0.0,0.7550145880572191
4498,Avg,0.25879022918312267,0.0341524614255303,0.48568575638584377,0.0,0.0035534940971081452,0.0,0.0,0.7818265916818941
4499,Avg,0.25879022918312267,0.09709843687709663,0.4549873267444363,0.010660482291324436,0.0,0.0,0.0,0.8002155105133312
