t,s,Solar,Wind,Storage injection,Storage generation,storage_status,unmet,surplus,lower_fcas,up_fcas,lower_fcas_stor,up_fcas_stor,Load,dual_demand,emission
956,Avg,0.0,0.470944412757256,0.0,0.33075707783369657,3.976687971025449,0.0,0.0,0.0,0.0,6.331341242238595,0.0470944412757256,0.7686257828075829,-0.0,0.0
957,Avg,0.0,0.4822341763337906,0.0,0.2732621400699816,3.7034258309554673,0.0,0.0,0.0,0.0,6.331341242238595,0.04822341763337906,0.728170102396774,-0.0,0.0
958,Avg,0.0,0.4677187658330148,0.0,0.25289533925247343,3.450530491702994,0.0,0.0,0.0,0.0,6.331341242238595,0.04677187658330148,0.6953245711602409,-0.0,0.0
959,Avg,0.0,0.4257853597677371,0.0,0.2750630103436591,3.175467481359335,0.0,0.0,0.0,0.0,6.331341242238595,0.04257853597677372,0.6733420690770303,-0.0,0.0
960,Avg,0.0,0.377803866048662,2.048989225140369,2.593338159947419,2.631118546552285,0.0,0.0,0.0,0.0,6.331341242238595,0.037780386604866205,0.6628189848609699,-0.0,0.0
961,Avg,0.0,0.38264233577671414,0.0,0.2942527041184196,2.3368658424338653,0.0,0.0,0.0,0.0,6.331341242238595,0.03826423357767142,0.6474697694832917,-0.0,0.0
962,Avg,0.0,0.45400976772160895,0.0,0.2009151168026737,2.135950725631192,0.0,0.0,0.0,0.0,6.331341242238595,0.0454009767721609,0.6348333728440153,-0.0,0.0
963,Avg,0.0,0.0,0.0,0.6948233722716595,1.4411273533595321,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.6253410350444935,-0.0,0.0
964,Avg,0.0,0.5144906436012738,0.0,0.12018141316794073,1.3209459401915913,0.0,0.0,0.0,0.0,6.331341242238595,0.05144906436012739,0.6226539154524205,-0.0,0.0
965,Avg,0.0,0.5721490774347628,0.0,0.06582196356243109,1.2551239766291604,0.0,0.0,0.0,0.0,6.331341242238595,0.05721490774347629,0.6313888446409508,-0.0,0.0
966,Avg,0.0,0.5132810250172187,0.0,0.16335606068605624,1.0917679159431042,0.0,0.0,0.0,0.0,6.331341242238595,0.05132810250172187,0.6603014796346693,-0.0,0.0
967,Avg,0.0,0.4306238294957892,0.0,0.31518593733507694,0.7765819786080272,0.0,0.0,0.0,0.0,6.331341242238595,0.043062382949578926,0.7142911730973585,-0.0,0.0
968,Avg,0.781859304317492,0.0,0.012401585374562707,0.0,0.78898356398259,0.0,0.0,0.0,0.0,6.331341242238595,0.0781859304317492,0.7694577189429292,-0.0,0.0
969,Avg,1.2951148651386026,0.0,0.49578281544252034,0.0,1.2847663794251103,0.0,0.0,0.0,0.0,6.331341242238595,0.12951148651386027,0.7993320496960823,-0.0,0.0
970,Avg,1.6509720539745727,0.0,0.8129035967571002,0.0,2.0976699761822104,0.0,0.0,0.0,0.0,6.331341242238595,0.1650972053974573,0.8380684572174725,-0.0,0.0
971,Avg,1.8673948154541413,0.0,1.0136073700600876,0.0,3.111277346242298,0.0,0.0,0.0,0.0,6.331341242238595,0.18673948154541414,0.8537874453940537,-0.0,0.0
972,Avg,0.8555972129823493,0.0,0.0,0.0,3.111277346242298,0.0,0.0,0.0,0.0,6.331341242238595,0.08555972129823493,0.8555972129823493,-0.0,0.0
973,Avg,1.9152986677974448,0.0,1.0672671571051464,0.0,4.178544503347444,0.0,0.0,0.0,0.0,6.331341242238595,0.19152986677974448,0.8480315106922983,-0.0,0.0
974,Avg,1.7690208329634283,0.0,0.9510246729214469,0.0,5.129569176268891,0.0,0.0,0.0,0.0,6.331341242238595,0.17690208329634283,0.8179961600419814,-0.0,0.0
975,Avg,1.5021279413364506,0.0,5.343164017200682,5.161260199667964,5.311472993801609,0.0,0.0,0.0,0.0,6.331341242238595,0.15021279413364508,0.8040981038369373,-0.0,0.0
976,Avg,1.01196888075229,0.0,0.2161644812522352,0.0,5.527637475053845,0.0,0.0,0.0,0.0,6.331341242238595,0.101196888075229,0.7958043995000548,-0.0,0.0
977,Avg,0.4978578939964774,0.2084574163505015,4.328483700411906,4.892744822215526,4.963376353250224,0.0,0.0,0.0,0.0,6.331341242238595,0.07063153103469766,0.7813019499290471,-0.0,0.0
978,Avg,0.0,0.3326448124008333,0.0,0.47156581625690724,4.491810536993317,0.0,0.0,0.0,0.0,6.331341242238595,0.033264481240083334,0.7570540470320498,-0.0,0.0
979,Avg,0.0,0.4846534108686617,0.0,0.30489781599992183,4.186912720993394,0.0,0.0,0.0,0.0,6.331341242238595,0.048465341086866176,0.7590614452685913,-0.0,0.0
980,Avg,0.0,0.0,0.0,0.8433067671099779,3.343605953883417,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.7589760903989801,-0.0,0.0
981,Avg,0.0,0.637065216189485,0.0,0.08869288101669259,3.2549130728667244,0.0,0.0,0.0,0.0,6.331341242238595,0.0637065216189485,0.7168888091045083,-0.0,0.0
982,Avg,0.0,0.7233512648298408,0.03932753516497489,0.0,3.294240608031699,0.0,0.0,0.0,0.0,6.331341242238595,0.07233512648298408,0.6840237296648659,-0.0,0.0
983,Avg,0.0,0.6671746109960244,0.0,0.0,3.294240608031699,0.0,0.0,0.0,0.0,6.331341242238595,0.06671746109960244,0.6671746109960244,-0.0,0.0
984,Avg,0.0,0.6521304149944491,0.0,0.0,3.294240608031699,0.0,0.0,0.0,0.0,6.331341242238595,0.06521304149944492,0.6521304149944491,-0.0,0.0
985,Avg,0.0,0.8854400096067684,3.0800535864473817,3.142875096759202,3.231419097719879,0.0,0.0,0.0,0.0,6.331341242238595,0.08854400096067684,0.6339740102426686,-0.0,0.0
986,Avg,0.0,0.7552045252443292,0.1355997081794894,0.0,3.3670188058993684,0.0,0.0,0.0,0.0,6.331341242238595,0.07552045252443293,0.6196048170648398,-0.0,0.0
987,Avg,0.0,0.0,0.0,0.6774843595299712,2.689534446369397,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.609735923576974,-0.0,0.0
988,Avg,0.0,0.5394894052892143,0.0,0.07488282776827537,2.6146516186011217,0.0,0.0,0.0,0.0,6.331341242238595,0.053948940528921435,0.6068839502806621,-0.0,0.0
989,Avg,0.0,0.5273932293233095,0.0,0.10065486865743256,2.513996749943689,0.0,0.0,0.0,0.0,6.331341242238595,0.05273932293233095,0.6179826111149987,-0.0,0.0
990,Avg,0.0,0.0,0.0,0.7353966602147766,1.7786000897289123,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.6618569941932989,-0.0,0.0
991,Avg,0.0,0.0,0.0,0.7901142152918038,0.9884858744371083,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.7111027937626234,-0.0,0.0
992,Avg,0.8537150828324475,0.39715774561918016,0.48264260184877283,0.0,1.4711284762858812,0.0,0.0,0.0,0.0,6.331341242238595,0.12508728284516277,0.7682302266028548,-0.0,0.0
993,Avg,1.350717550894223,0.0,0.5513322491965669,0.0,2.022460725482448,0.0,0.0,0.0,0.0,6.331341242238595,0.13507175508942232,0.7993853016976562,-0.0,0.0
994,Avg,0.8361220207264036,0.0,0.0,0.0,2.022460725482448,0.0,0.0,0.0,0.0,6.331341242238595,0.08361220207264036,0.8361220207264036,-0.0,0.0
995,Avg,1.890491315691091,0.0,1.0324081947935015,0.0,3.0548689202759496,0.0,0.0,0.0,0.0,6.331341242238595,0.1890491315691091,0.8580831208975894,-0.0,0.0
996,Avg,1.967479649814258,0.0,4.3553186247835125,3.606719790039018,3.803467755020444,0.0,0.0,0.0,0.0,6.331341242238595,0.1967479649814258,0.8582088360658618,-0.0,0.0
997,Avg,0.8505170394398057,0.0,0.0,0.0,3.803467755020444,0.0,0.0,0.0,0.0,6.331341242238595,0.08505170394398058,0.8505170394398057,-0.0,0.0
998,Avg,1.7664545551593225,0.0,0.9418719988214221,0.0,4.745339753841866,0.0,0.0,0.0,0.0,6.331341242238595,0.17664545551593225,0.8245825563379003,-0.0,0.0
999,Avg,1.4969953857282394,0.0,0.6861788088351508,0.0,5.431518562677017,0.0,0.0,0.0,0.0,6.331341242238595,0.14969953857282395,0.8108165768930886,-0.0,0.0
1000,Avg,1.1077765854388972,0.0,4.915668725692196,5.118204814912661,5.228982473456551,0.0,0.0,0.0,0.0,6.331341242238595,0.11077765854388973,0.7984921931680968,-0.0,0.0
1001,Avg,0.5295086535804459,0.18265224227319102,0.0,0.07374984105132398,5.155232632405227,0.0,0.0,0.0,0.0,6.331341242238595,0.07121608958536368,0.7785357527998272,-0.0,0.0
1002,Avg,0.0,0.3241774895538549,0.0,0.4744521273181892,4.6807805050870375,0.0,0.0,0.0,0.0,6.331341242238595,0.03241774895538549,0.7511844041402251,-0.0,0.0
1003,Avg,0.0,0.0,0.0,0.8340674793017601,3.8467130257852773,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.7506607313715841,-0.0,0.0
1004,Avg,0.0,0.6205337773485231,0.0,0.1441236688094426,3.702589356975835,0.0,0.0,0.0,0.0,6.331341242238595,0.06205337773485231,0.7502450792770214,-0.0,0.0
1005,Avg,0.0,0.7209320296366599,0.006138037995960244,0.0,3.708727394971795,0.0,0.0,0.0,0.0,6.331341242238595,0.07209320296366599,0.7147939916406997,-0.0,0.0
1006,Avg,0.0,0.0,0.0,0.7629339274526581,2.945793467519137,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.6866405347073923,-0.0,0.0
1007,Avg,0.0,0.7862513739277572,0.1172324910797592,0.0,3.063025958598896,0.0,0.0,0.0,0.0,6.331341242238595,0.07862513739277573,0.669018882847998,-0.0,0.0
1008,Avg,0.0,0.7213352351730351,0.06033983645773122,0.0,3.1233657950566274,0.0,0.0,0.0,0.0,6.331341242238595,0.07213352351730351,0.6609953987153039,-0.0,0.0
1009,Avg,0.0,0.6338395692652438,0.0,0.016981055816941537,3.106384739239686,0.0,0.0,0.0,0.0,6.331341242238595,0.06338395692652438,0.6491225195004912,-0.0,0.0
1010,Avg,0.0,0.5491663447453184,2.3404519096382512,2.6959600072017027,2.7508766416762347,0.0,0.0,0.0,0.0,6.331341242238595,0.05491663447453185,0.6350784415885999,-0.0,0.0
1011,Avg,0.0,0.5205387305967615,0.0,0.11756274110359066,2.6333139005726443,0.0,0.0,0.0,0.0,6.331341242238595,0.05205387305967615,0.6263451975899931,-0.0,0.0
1012,Avg,0.0,0.0,0.0,0.6922961491168016,1.9410177514558424,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.6230665342051214,-0.0,0.0
1013,Avg,0.0,0.44836488626249654,0.0,0.20630585298295379,1.7347118984728886,0.0,0.0,0.0,0.0,6.331341242238595,0.04483648862624966,0.634040153947155,-0.0,0.0
1014,Avg,0.0,0.4189308610411891,0.0,0.2736324119911651,1.4610794864817236,0.0,0.0,0.0,0.0,6.331341242238595,0.04189308610411891,0.6652000318332376,-0.0,0.0
1015,Avg,0.0,0.3221614612136688,0.47724193245429175,0.9530526364073243,0.9852687825286912,0.0,0.0,0.0,0.0,6.331341242238595,0.03221614612136688,0.7026669015259689,-0.0,0.0
1016,Avg,0.8443053975507271,0.0,0.09305986314603709,0.0,1.0783286456747283,0.0,0.0,0.0,0.0,6.331341242238595,0.08443053975507271,0.75124553440469,-0.0,0.0
1017,Avg,1.3370307359389935,0.0,0.5528478274469548,0.0,1.6311764731216831,0.0,0.0,0.0,0.0,6.331341242238595,0.13370307359389935,0.7841829084920386,-0.0,0.0
1018,Avg,0.8206644476366622,0.0,0.0,0.0,1.6311764731216831,0.0,0.0,0.0,0.0,6.331341242238595,0.08206644476366623,0.8206644476366622,-0.0,0.0
1019,Avg,1.8785153526052651,0.0,1.04314159833452,0.0,2.674318071456203,0.0,0.0,0.0,0.0,6.331341242238595,0.18785153526052653,0.8353737542707452,-0.0,0.0
1020,Avg,1.952937408924326,0.0,1.1259646213290764,0.0,3.8002826927852795,0.0,0.0,0.0,0.0,6.331341242238595,0.19529374089243262,0.8269727875952496,-0.0,0.0
1021,Avg,0.8066600138177148,0.0,0.0,0.0,3.8002826927852795,0.0,0.0,0.0,0.0,6.331341242238595,0.08066600138177149,0.8066600138177148,-0.0,0.0
1022,Avg,1.735659221510056,0.0,0.9607055084110283,0.0,4.760988201196308,0.0,0.0,0.0,0.0,6.331341242238595,0.1735659221510056,0.7749537130990276,-0.0,0.0
1023,Avg,1.4918628301200283,0.0,0.743050120147997,0.0,5.5040383213443045,0.0,0.0,0.0,0.0,6.331341242238595,0.14918628301200285,0.7488127099720313,-0.0,0.0
1024,Avg,0.7337717579610584,0.0,0.0,0.0,5.5040383213443045,0.0,0.0,0.0,0.0,6.331341242238595,0.07337717579610585,0.7337717579610584,-0.0,0.0
1025,Avg,0.5081230052128995,0.0,4.072783395225209,4.763004708024112,4.813817008545402,0.0,0.0,0.0,0.0,6.331341242238595,0.05081230052128996,0.7220438472093907,-0.0,0.0
1026,Avg,0.0,0.3024043747901558,0.0,0.44074659410683703,4.373070414438565,0.0,0.0,0.0,0.0,6.331341242238595,0.030240437479015583,0.699076309486309,-0.0,0.0
1027,Avg,0.0,0.51731308433083,0.0,0.2105819282229493,4.162488486215615,0.0,0.0,0.0,0.0,6.331341242238595,0.051731308433083004,0.7068368197314844,-0.0,0.0
1028,Avg,0.0,0.0,0.0,0.8040307477319228,3.358457738483692,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.7236276729587305,-0.0,0.0
1029,Avg,0.0,0.7757680233989025,0.08826673580847677,0.0,3.4467244742921688,0.0,0.0,0.0,0.0,6.331341242238595,0.07757680233989026,0.6875012875904257,-0.0,0.0
1030,Avg,0.0,0.8297976041134653,0.1731596431123832,0.0,3.6198841174045517,0.0,0.0,0.0,0.0,6.331341242238595,0.08297976041134653,0.6566379610010821,-0.0,0.0
1031,Avg,0.0,0.6428380671090655,0.0,0.0,3.6198841174045517,0.0,0.0,0.0,0.0,6.331341242238595,0.06428380671090655,0.6428380671090655,-0.0,0.0
1032,Avg,0.0,0.6271369419456705,0.0,0.0,3.6198841174045517,0.0,0.0,0.0,0.0,6.331341242238595,0.06271369419456706,0.6271369419456705,-0.0,0.0
1033,Avg,0.0,0.0,0.0,0.6858242240275008,2.934059893377051,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.6172418016247506,-0.0,0.0
1034,Avg,0.0,0.706819825330569,0.09929512371134996,0.0,3.033355017088401,0.0,0.0,0.0,0.0,6.331341242238595,0.0706819825330569,0.607524701619219,-0.0,0.0
1035,Avg,0.0,0.6338395692652437,0.03415222255169892,0.0,3.0675072396401,0.0,0.0,0.0,0.0,6.331341242238595,0.06338395692652436,0.5996873467135447,-0.0,0.0
1036,Avg,0.0,0.5636817545877845,2.4046794385969688,2.7079092513891454,2.764277426847924,0.0,0.0,0.0,0.0,6.331341242238595,0.05636817545877845,0.5961206422410464,-0.0,0.0
1037,Avg,0.0,0.5023944676353691,0.0,0.11658593013010443,2.64769149671782,0.0,0.0,0.0,0.0,6.331341242238595,0.050239446763536914,0.6073218047524631,-0.0,0.0
1038,Avg,0.0,0.0,0.0,0.7164739902427409,1.931217506475079,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.6448265912184669,-0.0,0.0
1039,Avg,0.0,0.0,0.0,0.7870962741934701,1.1441212322816088,0.0,0.0,0.0,0.0,6.331341242238595,0.0,0.708386646774123,-0.0,0.0
1040,Avg,0.7279674704312753,0.0,0.0,0.052326069862908,1.0917951624187008,0.0,0.0,0.0,0.0,6.331341242238595,0.07279674704312754,0.7750609333078925,-0.0,0.0
1041,Avg,1.2412230312523862,0.0,0.4306082558526033,0.0,1.522403418271304,0.0,0.0,0.0,0.0,6.331341242238595,0.12412230312523863,0.8106147753997829,-0.0,0.0
1042,Avg,1.6415623686928522,0.0,0.806436590119309,0.0,2.328840008390613,0.0,0.0,0.0,0.0,6.331341242238595,0.16415623686928524,0.8351257785735432,-0.0,0.0
1043,Avg,0.8493114966984813,0.0,0.0,0.0,2.328840008390613,0.0,0.0,0.0,0.0,6.331341242238595,0.08493114966984813,0.8493114966984813,-0.0,0.0
1044,Avg,1.8810816304093707,0.0,1.044681763994376,0.0,3.373521772384989,0.0,0.0,0.0,0.0,6.331341242238595,0.18810816304093708,0.8363998664149948,-0.0,0.0
1045,Avg,1.8306115002619614,0.0,1.0132887842430474,0.0,4.386810556628037,0.0,0.0,0.0,0.0,6.331341242238595,0.18306115002619616,0.817322716018914,-0.0,0.0
1046,Avg,1.6578154614521874,0.0,0.8633665865966239,0.0,5.2501771432246604,0.0,0.0,0.0,0.0,6.331341242238595,0.16578154614521876,0.7944488748555635,-0.0,0.0
1047,Avg,0.7858526367977144,0.0,0.0,0.0,5.2501771432246604,0.0,0.0,0.0,0.0,6.331341242238595,0.07858526367977145,0.7858526367977144,-0.0,0.0
1048,Avg,0.9649204543436881,0.0,0.1812010994697797,0.0,5.43137824269444,0.0,0.0,0.0,0.0,6.331341242238595,0.09649204543436882,0.7837193548739084,-0.0,0.0
1049,Avg,0.465351708477807,0.12781624916925813,0.0,0.1980875923244465,5.233290650369994,0.0,0.0,0.0,0.0,6.331341242238595,0.05931679576470651,0.7714467907390556,-0.0,0.0
